x1,x2,x3,x4,x5,x6
-30.903504569713302,-37.03660722316864,-31.598207322405994,-28.895422443373214,-21.72571449374107,-25.226199905104902
-26.04483975161724,-15.478335895100244,17.08073480233397,-22.308807425917948,-17.666896443926877,-26.114640737409967
-0.42173668896761035,13.003928677527641,-7.349907149989487,1.5986458120400258,2.189013924593371,1.7161855027002382
3.8604104218868294,0.11137561515293098,0.10666759625228797,1.387731678947426,1.8137728499532686,-2.71220133013216
-10.934135335380626,-1.232236549328441,-5.198428169799114,-59.697790485654586,-2.2102338664134584,-22.6252340745783
-15.151748590721892,-0.860932510101578,-5.029867831242639,-48.19279086575396,-1.7719746741401519,-16.49256885904665
-20.381409221600357,-13.799726778902244,-46.046028641485414,-28.035213494756054,-27.736471194273474,-29.468808406708796
-11.825787208468478,-26.478302275160516,19.360731880655557,-14.66512943537352,-23.760242575923023,-22.502310204827975
2.916835646546593,2.3170177526295523,2.7500347277338957,6.586601414913809,-6.851342581939497,9.300495965000405
1.3532411987868358,1.0953066974637806,-1.555867117775425,1.6190375551368226,1.120393941535924,0.6995597779636569
0.007194755383090288,-5.8011339988603146,-1.1179268947237198,-0.03147604037936672,0.002025268443888107,-0.4806356161688782
0.0,-5.301216244433627,-0.11785888617447611,-0.03509885147830147,0.0,-0.1643703283624352
-12.460462916362047,-7.7448813903959675,-27.192895237797813,-10.326821067089677,-22.391556663264605,-26.637202537855774
-28.998369799650828,-19.494508119595864,-9.201055221859775,-11.161679364104977,-33.08068702075862,-17.242172344335163
-6.257412524620873,-3.1152310525725566,4.909908602712893,3.7216605234148616,-4.815937476678294,1.747322589133308
1.4349818943151007,1.5376271523189657,4.990901610581136,1.5295612491509107,1.2620410066438261,0.7545629403654743
0.0003562671601837153,-56.345293309875245,-18.683804524003495,-0.00016358193596126622,-1.5520166279274463,-0.0027515951289751412
0.0,-56.23161796878026,-14.387801847594382,-0.0011952528855494794,-0.5773714078848422,-0.003208947798905905
-5.742657575657314,0.09840091293074778,-10.695050343115879,-8.05315612295989,-22.20431409514049,-17.533596144868586
-14.667346811302323,-5.8855108276925,-18.67861564551009,-14.782355372161582,-22.491615893612586,-11.624216539327406
6.730280509583939,23.47420668473645,-1.0743293675733046,-1.5672186785127533,3.682969485180012,2.655436024487555
-14.733672578521226,-35.759216099478756,-14.95604971714012,-7.819658542944345,-12.732607976028028,-7.579198391149309
-92.48622420862345,-89.6922511216965,-83.49971516951793,-73.3570147286832,-81.57672481432213,-75.06339452054766
-75.47444158692431,-78.24067972026876,-85.4760195204721,-73.1949404004693,-77.20647735309151,-66.94962700206327
